Report_Date,Fund_Code,Fund_Name,Security_Code,Security_Name,Asset_Type_1,Asset_Type_2,Asset_Type_3,Bloomberg_Sector_L1,Bloomberg_Sector_L2,GICS_L1,Country,Region,Currency,Rating,Quantity,Nominal_Amount,Market_Value_Base_Currency,Exposure_Base_Currency,Parent_Fund_Code,Parent_Fund_Name,Accounting_Code,Report_Subset
2024-09-14 00:00:00,FND007,Zeta Fund,SEC000122,Security G,D,I,K,Energy,Metals,Energy,US,Asia,USD,AA,17861,68639416.5,2415820.6,30044613.78,PFND05,Growth Parent Fund,AC01,MAIN
2024-05-12 00:00:00,FND017,Delta Fund,SEC000123,Security A,E,J,P,Energy,Banks,Materials,Germany,Europe,EUR,B,18711,7344159.241,1943405.152,-23698030.46,PFND04,Global Parent Fund,AC01,ADJ
2023-12-16 00:00:00,FND020,Sigma Fund,SEC000124,Security C,E,G,N,Technology,Metals,Information Technology,Italy,Asia,CAD,BB,12143,69075978.96,2873976.126,-8577029.425,PFND02,,AC03,RESTATED
2024-05-01 00:00:00,FND006,Gamma Fund,SEC000125,Security A,E,F,P,Healthcare,Pharma,Health Care,UK,North America,GBP,BB,15227,27108973.52,-5394259.036,43111236.94,,Growth Parent Fund,AC04,MAIN
2023-08-23 00:00:00,FND008,Beta Fund,SEC000126,Security B,E,F,M,Technology,Metals,Financials,Germany,North America,CAD,CCC,13891,88086805.01,3340300.369,26833236.89,,Growth Parent Fund,AC02,RESTATED
2024-06-13 00:00:00,FND011,Alpha Fund,SEC000127,Security G,E,H,L,Technology,Metals,Financials,US,North America,CAD,BBB,10566,25901480.71,-9862212.561,13468573.92,PFND05,European Parent Fund,AC01,RESTATED
2023-01-06 00:00:00,FND016,Alpha Fund,SEC000128,Security A,B,F,O,Technology,Oil & Gas,Information Technology,Spain,North America,GBP,AAA,5297,51023845.02,9522582.604,25184703.8,PFND03,European Parent Fund,AC04,MAIN
2023-02-19 00:00:00,FND012,Delta Fund,SEC000129,Security A,B,F,K,Technology,Metals,Health Care,Japan,North America,USD,AAA,9998,37438827.25,-2307447.616,-41928189.23,PFND01,European Parent Fund,AC01,RESTATED
2024-03-14 00:00:00,FND007,Sigma Fund,SEC000130,Security F,C,F,O,Technology,Oil & Gas,Information Technology,Netherlands,North America,EUR,B,12987,55620111.12,6203164.177,-11978646.69,PFND04,,AC01,ADJ
2023-11-29 00:00:00,FND004,Gamma Fund,SEC000131,Security C,D,I,L,Technology,Banks,Information Technology,Japan,North America,CAD,AA,9232,92761534.37,-2189967.147,-30282342,PFND02,Growth Parent Fund,AC02,ADJ
2024-09-09 00:00:00,FND018,Alpha Fund,SEC000132,Security A,B,I,P,Technology,Banks,Energy,Spain,Asia,USD,AA,7932,96353595.11,-5264740.644,11944348.85,PFND04,Global Parent Fund,AC01,RESTATED
2023-07-02 00:00:00,FND004,Sigma Fund,SEC000133,Security A,C,F,L,Industrials,Electric,Materials,UK,North America,GBP,AAA,15620,24782346.04,-5473147.316,18581361.49,PFND01,Growth Parent Fund,AC03,ADJ
2024-11-18 00:00:00,FND007,Zeta Fund,SEC000134,Security D,C,I,N,Financials,Banks,Materials,Netherlands,North America,CAD,BB,10180,1440744.183,6096026.288,-49653952.45,PFND04,Growth Parent Fund,AC03,MAIN
2024-02-26 00:00:00,FND007,Delta Fund,SEC000135,Security F,E,F,M,Industrials,Banks,Information Technology,Japan,Europe,EUR,BB,4460,76369002.64,3525516.876,12157176.05,,Global Parent Fund,AC03,ADJ
2024-08-22 00:00:00,FND007,Alpha Fund,SEC000136,Security E,C,G,L,Healthcare,Metals,Utilities,Japan,Asia,EUR,BB,10903,17663833.29,-7343639.26,44921068.22,PFND03,Global Parent Fund,AC03,MAIN
2024-10-23 00:00:00,FND013,Zeta Fund,SEC000137,Security G,C,J,O,Financials,Electric,Materials,Spain,Europe,GBP,,8259,21689987.73,-954181.4952,37355650.6,PFND05,European Parent Fund,AC02,MAIN
2023-09-18 00:00:00,FND017,Gamma Fund,SEC000138,Security F,B,H,K,Industrials,Banks,Information Technology,US,Europe,JPY,AAA,6008,81914589.65,-2396225.341,7388301.261,PFND01,Growth Parent Fund,AC02,ADJ
2024-04-20 00:00:00,FND017,Gamma Fund,SEC000139,Security D,D,J,O,Materials,Pharma,Industrials,Italy,Europe,GBP,,11319,68741748.62,-9129511.551,-43260717.95,PFND03,Growth Parent Fund,AC01,ADJ
2024-08-11 00:00:00,FND011,Sigma Fund,SEC000140,Security C,D,G,O,Utilities,Electric,Energy,Spain,Europe,JPY,B,536,54351816.76,5912311.546,-41276785.47,,,AC03,ADJ
2023-08-22 00:00:00,FND011,Beta Fund,SEC000141,Security C,B,G,M,Materials,Electric,Industrials,US,North America,EUR,A,2595,13597750.05,2437956.182,-24864282.8,,Global Parent Fund,AC02,RESTATED
2023-11-28 00:00:00,FND004,Beta Fund,SEC000142,Security A,E,H,L,Utilities,Oil & Gas,Energy,Italy,North America,GBP,B,5302,70064229.25,2238862.204,21275589.68,PFND03,Growth Parent Fund,AC01,RESTATED
2023-08-14 00:00:00,FND018,Gamma Fund,SEC000143,Security G,E,I,M,Financials,Electric,Industrials,Spain,North America,CAD,AA,4284,41593144.68,6481864.107,1129808.062,PFND05,European Parent Fund,AC01,ADJ
2024-04-14 00:00:00,FND005,Sigma Fund,SEC000144,Security C,A,F,N,Energy,Software,Financials,Germany,North America,CAD,A,2144,1578425.957,2448705.503,-45417350.6,,Global Parent Fund,AC01,ADJ
2023-03-27 00:00:00,FND019,Alpha Fund,SEC000145,Security D,D,I,L,Energy,Oil & Gas,Industrials,Spain,Asia,EUR,AA,17482,10727178.38,2473059.533,-779413.4733,,,AC04,ADJ
2024-11-01 00:00:00,FND009,Delta Fund,SEC000146,Security F,E,F,P,Financials,Oil & Gas,Health Care,France,North America,EUR,,18063,25206052.95,-4626104.722,-38311721.07,PFND04,Growth Parent Fund,AC02,RESTATED
2024-04-21 00:00:00,FND014,Alpha Fund,SEC000147,Security C,B,F,M,Utilities,Machinery,Materials,Netherlands,North America,CAD,A,10005,94181614.9,-6577093.08,-23644949.75,PFND04,Global Parent Fund,AC01,MAIN
2023-09-05 00:00:00,FND010,Lambda Fund,SEC000148,Security C,E,H,P,Energy,Oil & Gas,Materials,Spain,North America,GBP,B,1371,539492.6527,-764851.258,45107647.42,PFND01,Growth Parent Fund,AC02,RESTATED
2023-07-03 00:00:00,FND017,Zeta Fund,SEC000149,Security G,E,I,K,Materials,Banks,Information Technology,Canada,Asia,USD,BBB,3067,3402769.52,-2280246.548,25260168.64,,,AC02,MAIN
2024-09-25 00:00:00,FND016,Gamma Fund,SEC000150,Security A,B,G,P,Healthcare,Oil & Gas,Utilities,Netherlands,North America,GBP,AAA,13256,3148359.675,4342357.881,3382922.699,PFND04,European Parent Fund,AC03,RESTATED
2023-03-18 00:00:00,FND010,Gamma Fund,SEC000151,Security A,E,G,K,Industrials,Metals,Industrials,France,Asia,GBP,BBB,19140,16534395.77,-7550967.123,-1098458.83,PFND01,Global Parent Fund,AC03,MAIN
2024-12-12 00:00:00,FND020,Zeta Fund,SEC000152,Security G,D,H,K,Industrials,Oil & Gas,Health Care,Italy,Europe,JPY,AA,18424,3113087.739,-6324141.308,-33722127.99,,Global Parent Fund,AC02,ADJ
2023-03-27 00:00:00,FND014,Delta Fund,SEC000153,Security F,D,I,P,Healthcare,Banks,Utilities,Canada,North America,JPY,AAA,8653,41434733.49,-7285318.203,-14759592.64,PFND03,European Parent Fund,AC01,ADJ
2024-11-29 00:00:00,FND002,Sigma Fund,SEC000154,Security C,A,J,K,Industrials,Software,Utilities,US,Europe,CAD,AAA,5656,34128307.97,-7980225.562,42487421.45,,Global Parent Fund,AC04,RESTATED
2023-08-19 00:00:00,FND018,Sigma Fund,SEC000155,Security A,A,J,N,Utilities,Banks,Energy,UK,Europe,CAD,CCC,10144,13478720.5,6973774.309,-39663709.22,PFND04,Growth Parent Fund,AC01,MAIN
2023-11-12 00:00:00,FND011,Zeta Fund,SEC000156,Security A,C,G,K,Energy,Oil & Gas,Financials,Italy,North America,USD,AA,12169,88694839.17,-9744988.073,1671683.304,PFND03,,AC03,ADJ
2024-07-29 00:00:00,FND018,Sigma Fund,SEC000157,Security E,E,H,L,Financials,Metals,Utilities,Canada,Asia,EUR,AA,1206,25078719.37,3737199.673,-38251001.43,PFND03,Global Parent Fund,AC04,ADJ
2024-02-05 00:00:00,FND001,Omega Fund,SEC000158,Security B,A,J,M,Industrials,Machinery,Industrials,Japan,Europe,JPY,AAA,16193,62214591.49,9724619.423,-44776843.43,,Global Parent Fund,AC03,RESTATED
2023-02-05 00:00:00,FND009,Zeta Fund,SEC000159,Security A,E,I,L,Industrials,Machinery,Financials,UK,Asia,JPY,CCC,18474,8444008.506,8961854.864,-49518941.05,PFND03,European Parent Fund,AC04,RESTATED
2024-08-12 00:00:00,FND004,Omega Fund,SEC000160,Security B,B,G,O,Utilities,Oil & Gas,Materials,Germany,Europe,USD,,3980,99797607.39,-4660789.323,-12798116.87,PFND04,Growth Parent Fund,AC01,ADJ
2023-10-16 00:00:00,FND002,Sigma Fund,SEC000161,Security F,B,J,N,Healthcare,Electric,Materials,Canada,Asia,CAD,BBB,8215,56991860.24,3997617.319,-38596481.27,,European Parent Fund,AC04,RESTATED
2024-09-21 00:00:00,FND003,Beta Fund,SEC000162,Security A,B,I,M,Industrials,Software,Financials,France,Europe,USD,B,13041,4206179.728,-6892819.28,-29841886.72,PFND02,,AC02,MAIN
2024-12-28 00:00:00,FND010,Lambda Fund,SEC000163,Security F,C,J,K,Financials,Software,Utilities,Germany,Asia,EUR,AAA,9835,64137313.37,9002630.355,-48639062.11,,Global Parent Fund,AC04,MAIN
2023-06-11 00:00:00,FND009,Alpha Fund,SEC000164,Security F,E,J,P,Healthcare,Metals,Health Care,Canada,Asia,EUR,B,4466,93561944.9,-5529310.286,-36772289.76,PFND03,Growth Parent Fund,AC01,MAIN
2023-02-15 00:00:00,FND006,Beta Fund,SEC000165,Security E,C,G,O,Healthcare,Machinery,Financials,Canada,North America,EUR,AA,979,73688236.62,-3639463.947,15383221.98,PFND05,European Parent Fund,AC02,RESTATED
2024-09-20 00:00:00,FND019,Zeta Fund,SEC000166,Security D,E,G,K,Financials,Pharma,Energy,US,North America,EUR,,1936,74270395.92,-9943816.289,-34319799.73,PFND02,European Parent Fund,AC04,RESTATED
2024-04-20 00:00:00,FND019,Omega Fund,SEC000167,Security A,C,H,L,Healthcare,Electric,Health Care,Italy,Asia,GBP,B,763,55033506.64,-1149166.486,24857999.31,PFND05,Growth Parent Fund,AC03,RESTATED
2024-02-03 00:00:00,FND020,Alpha Fund,SEC000168,Security G,E,I,O,Healthcare,Metals,Information Technology,Germany,Asia,JPY,AAA,13887,58050517.68,-7687169.529,-34499537.2,PFND02,,AC01,RESTATED
2023-02-15 00:00:00,FND012,Sigma Fund,SEC000169,Security B,E,J,O,Technology,Metals,Industrials,Japan,North America,JPY,BBB,5104,58693692.53,-6105635.501,-41299932.13,PFND04,European Parent Fund,AC03,ADJ
2023-02-12 00:00:00,FND005,Zeta Fund,SEC000170,Security F,A,I,O,Materials,Pharma,Materials,US,Europe,GBP,BB,11957,29394693.7,-7061405.508,-37999836.35,PFND02,European Parent Fund,AC02,ADJ
2023-10-18 00:00:00,FND001,Gamma Fund,SEC000171,Security A,E,J,K,Utilities,Metals,Utilities,US,Europe,GBP,AA,17965,7685767.615,-2842577.59,44689866.26,,European Parent Fund,AC03,RESTATED
2023-04-06 00:00:00,FND006,Zeta Fund,SEC000172,Security B,B,G,N,Energy,Metals,Industrials,UK,North America,JPY,CCC,3855,33145912.15,-2727734.856,10879030.36,PFND05,Global Parent Fund,AC02,ADJ
2023-07-03 00:00:00,FND016,Beta Fund,SEC000173,Security F,A,G,N,Healthcare,Software,Information Technology,Germany,North America,JPY,A,6862,83410727.97,6117778.809,-44688247.84,PFND02,,AC04,ADJ
2023-08-19 00:00:00,FND007,Omega Fund,SEC000174,Security D,B,F,K,Financials,Machinery,Health Care,Netherlands,Asia,EUR,,3298,54439038.95,1544243.46,30099606.82,PFND03,Global Parent Fund,AC02,ADJ
2023-09-23 00:00:00,FND003,Alpha Fund,SEC000175,Security G,D,F,N,Industrials,Oil & Gas,Health Care,US,Europe,EUR,CCC,3745,7956184.58,-7463141.304,-3221946.02,PFND02,Growth Parent Fund,AC03,MAIN
2023-09-27 00:00:00,FND006,Zeta Fund,SEC000176,Security D,A,J,O,Technology,Software,Utilities,US,Europe,GBP,A,2672,51742759.95,-2304484.49,42553766.77,,European Parent Fund,AC04,ADJ
2023-12-08 00:00:00,FND009,Gamma Fund,SEC000177,Security G,A,H,M,Healthcare,Pharma,Energy,Germany,Europe,USD,AA,357,14410631.96,9620315.03,21730997.97,PFND03,,AC03,ADJ
2023-01-02 00:00:00,FND009,Alpha Fund,SEC000178,Security A,A,I,K,Technology,Pharma,Utilities,Netherlands,Asia,GBP,BBB,4843,6164551.955,2805284.727,29405764.77,,Global Parent Fund,AC01,RESTATED
2023-10-15 00:00:00,FND014,Lambda Fund,SEC000179,Security F,A,F,O,Materials,Machinery,Information Technology,UK,Asia,EUR,AAA,3851,26015558.29,6381499.14,-5411858.621,PFND04,Growth Parent Fund,AC03,ADJ
2023-07-28 00:00:00,FND011,Alpha Fund,SEC000180,Security F,C,G,M,Healthcare,Banks,Industrials,Canada,Europe,USD,BB,1093,75543899.21,1270836.26,40598976.09,,,AC03,RESTATED
2024-07-14 00:00:00,FND005,Delta Fund,SEC000181,Security F,A,I,N,Technology,Pharma,Utilities,US,Asia,CAD,AA,13748,54515872.95,-7750657.539,24707402.7,PFND05,European Parent Fund,AC01,MAIN
2024-10-27 00:00:00,FND014,Beta Fund,SEC000182,Security G,D,H,P,Technology,Oil & Gas,Health Care,US,Asia,USD,BB,18109,1454640.306,-62816.04415,-31552732.14,PFND04,European Parent Fund,AC01,ADJ
2024-05-12 00:00:00,FND011,Alpha Fund,SEC000183,Security E,B,F,P,Energy,Banks,Information Technology,UK,Asia,GBP,AAA,8066,69077641.95,-4620933.916,-19489057.33,PFND01,Global Parent Fund,AC02,ADJ
2023-06-11 00:00:00,FND004,Sigma Fund,SEC000184,Security E,B,G,N,Materials,Banks,Financials,Spain,Europe,CAD,,9258,95781836.8,-7838631.997,-2738164.506,PFND05,Global Parent Fund,AC04,RESTATED
2023-09-13 00:00:00,FND014,Alpha Fund,SEC000185,Security D,B,F,O,Financials,Metals,Health Care,France,Asia,CAD,A,9222,45589078.22,1932005.222,27668329.39,PFND03,Growth Parent Fund,AC04,MAIN
2023-12-05 00:00:00,FND020,Delta Fund,SEC000186,Security B,D,F,N,Industrials,Pharma,Health Care,US,Asia,JPY,BB,11035,7862009.021,-599684.1166,34482690.36,PFND03,Growth Parent Fund,AC04,MAIN
2024-07-30 00:00:00,FND014,Omega Fund,SEC000187,Security C,B,I,K,Financials,Oil & Gas,Utilities,Spain,Europe,EUR,BBB,12616,46950964.86,-8951934.106,25312001.4,PFND04,Growth Parent Fund,AC03,RESTATED
2024-04-06 00:00:00,FND006,Delta Fund,SEC000188,Security A,B,G,M,Energy,Pharma,Energy,France,Europe,CAD,AAA,4773,57558359.38,156358.9114,-31663896.94,PFND04,,AC01,MAIN
2023-09-24 00:00:00,FND018,Omega Fund,SEC000189,Security E,B,H,K,Healthcare,Banks,Financials,Italy,Europe,EUR,A,12504,48620855.97,8169959.122,-36082298.29,PFND03,,AC03,MAIN
2024-03-12 00:00:00,FND018,Gamma Fund,SEC000190,Security A,B,I,P,Technology,Pharma,Industrials,Italy,Europe,EUR,AAA,4754,13214276.1,3825441.061,-21741433.97,PFND04,Global Parent Fund,AC04,ADJ
2024-05-21 00:00:00,FND012,Gamma Fund,SEC000191,Security A,B,J,K,Energy,Oil & Gas,Energy,Germany,Asia,USD,BB,2900,89725885.62,7694591.558,-22300050.09,PFND03,,AC04,RESTATED
2024-06-23 00:00:00,FND005,Zeta Fund,SEC000192,Security B,A,H,M,Materials,Pharma,Information Technology,Germany,Asia,GBP,BB,5398,97392295.91,3951835.589,41803010.03,PFND05,,AC01,MAIN
2023-06-06 00:00:00,FND001,Sigma Fund,SEC000193,Security D,B,G,N,Utilities,Metals,Information Technology,Spain,Europe,USD,CCC,10377,30287792.43,-7849355.317,27406201.15,PFND01,,AC01,RESTATED
2023-01-09 00:00:00,FND015,Beta Fund,SEC000194,Security B,E,F,O,Financials,Electric,Energy,Germany,Europe,JPY,A,11183,90920014.93,-1920263.808,4983476.895,PFND02,Global Parent Fund,AC02,RESTATED
2024-04-26 00:00:00,FND007,Lambda Fund,SEC000195,Security C,A,G,O,Technology,Metals,Materials,Canada,Europe,EUR,AA,3352,98044639.45,2069329.066,9674468.791,,,AC04,RESTATED
2024-09-04 00:00:00,FND018,Delta Fund,SEC000196,Security A,C,G,P,Energy,Banks,Financials,US,Asia,GBP,AAA,654,81232103.69,-6457107.334,22415577.27,PFND02,European Parent Fund,AC04,RESTATED
2024-03-04 00:00:00,FND003,Omega Fund,SEC000197,Security G,C,G,L,Financials,Metals,Energy,Canada,Europe,EUR,BBB,2312,74342029.37,3467257.976,-38923837.46,PFND04,European Parent Fund,AC04,MAIN
2023-10-26 00:00:00,FND002,Alpha Fund,SEC000198,Security A,C,H,M,Energy,Banks,Information Technology,UK,Asia,EUR,BB,7497,12566308.98,3883127.319,21883536.31,PFND03,Global Parent Fund,AC02,MAIN
2023-12-15 00:00:00,FND009,Beta Fund,SEC000199,Security A,E,F,N,Materials,Pharma,Industrials,Spain,Europe,CAD,B,13627,35959859.83,6946954.669,23699299.84,PFND03,European Parent Fund,AC01,MAIN
2024-06-03 00:00:00,FND002,Zeta Fund,SEC000200,Security E,A,F,L,Energy,Banks,Financials,US,Europe,GBP,BB,2295,69397481.27,4813062.702,7033337.191,,Growth Parent Fund,AC03,ADJ
2023-05-24 00:00:00,FND020,Delta Fund,SEC000201,Security E,C,G,M,Industrials,Pharma,Financials,UK,Europe,CAD,,13851,25794977.66,5160396.202,43640489.57,PFND04,Growth Parent Fund,AC04,RESTATED
2024-10-02 00:00:00,FND006,Omega Fund,SEC000202,Security E,D,J,K,Healthcare,Oil & Gas,Energy,US,North America,GBP,BBB,3830,4773504.859,-7456832.911,-5875989.068,PFND02,European Parent Fund,AC03,RESTATED
2023-07-30 00:00:00,FND005,Alpha Fund,SEC000203,Security D,D,J,P,Energy,Pharma,Materials,Spain,North America,CAD,AA,5310,81600381.08,7162989.915,34922466.15,PFND01,European Parent Fund,AC03,RESTATED
2023-08-20 00:00:00,FND004,Sigma Fund,SEC000204,Security E,C,H,O,Healthcare,Software,Utilities,Spain,Asia,CAD,,13759,51784313.47,2435058.514,-3852061.381,PFND04,Growth Parent Fund,AC02,MAIN
2024-11-19 00:00:00,FND004,Delta Fund,SEC000205,Security B,C,J,K,Technology,Electric,Materials,US,Europe,CAD,B,14849,44369355.84,-1565661.868,954196.7354,,European Parent Fund,AC03,ADJ
2024-03-24 00:00:00,FND002,Sigma Fund,SEC000206,Security F,E,J,P,Financials,Machinery,Financials,Germany,North America,USD,BB,3187,25941048.61,6505381.798,-29273360.22,PFND01,Growth Parent Fund,AC03,ADJ
2023-02-14 00:00:00,FND012,Zeta Fund,SEC000207,Security A,A,F,K,Energy,Pharma,Utilities,Italy,Europe,EUR,,19601,87432004.11,-6637146.587,39247416.8,PFND03,,AC02,MAIN
2024-06-05 00:00:00,FND019,Sigma Fund,SEC000208,Security G,E,G,O,Energy,Metals,Financials,Spain,North America,CAD,AA,17053,65941436.71,-8569334.07,-6325011.952,PFND03,Growth Parent Fund,AC01,RESTATED
2024-03-16 00:00:00,FND012,Beta Fund,SEC000209,Security G,A,J,K,Energy,Pharma,Financials,Spain,Asia,EUR,CCC,9613,57591551.93,-2782801.792,-5386019.869,PFND05,Growth Parent Fund,AC04,MAIN
2023-06-26 00:00:00,FND008,Beta Fund,SEC000210,Security B,B,F,M,Energy,Metals,Information Technology,Italy,Europe,USD,A,15717,2868403.075,1175992.27,-33017287.7,PFND04,,AC01,MAIN
2024-10-01 00:00:00,FND007,Delta Fund,SEC000211,Security D,A,H,N,Materials,Software,Health Care,Japan,Europe,JPY,BB,19448,22959623.51,-1956227.989,38618690.99,PFND01,European Parent Fund,AC04,ADJ
2024-03-03 00:00:00,FND015,Beta Fund,SEC000212,Security E,B,H,O,Technology,Pharma,Health Care,Canada,North America,USD,BB,14606,47406381.68,3837237.991,43127744.69,,Global Parent Fund,AC04,ADJ
2024-06-01 00:00:00,FND010,Delta Fund,SEC000213,Security D,C,H,O,Technology,Pharma,Health Care,US,Asia,JPY,AA,14664,51082902.8,-5406290.179,-40435725.59,PFND02,Global Parent Fund,AC01,ADJ
2023-05-25 00:00:00,FND019,Delta Fund,SEC000214,Security A,D,J,K,Technology,Electric,Industrials,Spain,North America,JPY,A,2614,36717217.28,-4080283.917,31946641.98,PFND05,,AC03,MAIN
2023-01-12 00:00:00,FND005,Zeta Fund,SEC000215,Security C,C,G,K,Materials,Electric,Financials,Netherlands,Asia,EUR,BB,13759,15622818.56,9763064.493,12029040.45,PFND05,European Parent Fund,AC01,MAIN
2023-06-10 00:00:00,FND001,Sigma Fund,SEC000216,Security F,B,F,N,Utilities,Machinery,Industrials,Italy,Asia,USD,AA,9784,83580922.87,-4283373.2,-5530252.368,PFND01,Growth Parent Fund,AC02,MAIN
2024-07-02 00:00:00,FND019,Gamma Fund,SEC000217,Security G,B,J,M,Technology,Machinery,Financials,France,North America,JPY,CCC,404,96800264.31,4292658.447,-10624470.56,PFND03,European Parent Fund,AC04,MAIN
2023-03-11 00:00:00,FND019,Omega Fund,SEC000218,Security E,A,F,K,Healthcare,Software,Energy,Canada,Asia,JPY,,11613,47971834.72,4998666.195,21706824.75,PFND01,Global Parent Fund,AC03,RESTATED
2023-12-30 00:00:00,FND001,Gamma Fund,SEC000219,Security C,A,F,O,Utilities,Metals,Utilities,Netherlands,Asia,EUR,BBB,6997,99378522.35,-4789491.81,31967698.73,PFND03,Global Parent Fund,AC02,MAIN
2024-08-28 00:00:00,FND012,Zeta Fund,SEC000220,Security A,E,G,M,Healthcare,Metals,Energy,Germany,Asia,CAD,,10459,13926069.71,-7191295.501,-41952189.28,PFND04,European Parent Fund,AC02,MAIN
2023-02-19 00:00:00,FND008,Delta Fund,SEC000221,Security D,C,J,P,Healthcare,Banks,Industrials,Japan,North America,USD,BB,1583,23987574.85,6638803.143,875551.6755,,European Parent Fund,AC02,ADJ
2024-01-02 00:00:00,FND016,Gamma Fund,SEC000222,Security F,D,G,N,Healthcare,Metals,Financials,France,Europe,USD,,11740,73103288.36,8815948.957,-8551140.274,,European Parent Fund,AC01,ADJ
2024-05-05 00:00:00,FND002,Lambda Fund,SEC000223,Security F,A,J,O,Materials,Metals,Utilities,Germany,North America,GBP,B,11858,96678767.7,-821963.3646,16859175,PFND03,Growth Parent Fund,AC01,ADJ
2024-03-12 00:00:00,FND003,Zeta Fund,SEC000224,Security D,A,I,P,Technology,Metals,Utilities,Netherlands,Asia,JPY,A,2902,49805138.01,9823833.377,31185842.23,PFND05,,AC02,RESTATED
2024-10-09 00:00:00,FND004,Delta Fund,SEC000225,Security B,E,H,N,Technology,Pharma,Energy,US,Asia,USD,BBB,10891,70279208.8,-8183709.153,-37965619.67,PFND03,Global Parent Fund,AC02,MAIN
2023-04-03 00:00:00,FND005,Alpha Fund,SEC000226,Security B,B,H,O,Energy,Software,Energy,France,North America,CAD,A,6404,81361993.28,6790062.8,-46982022.68,PFND02,,AC02,ADJ
2024-05-10 00:00:00,FND009,Gamma Fund,SEC000227,Security B,C,H,K,Healthcare,Metals,Information Technology,Italy,Europe,JPY,BB,8431,35238073.75,-6513936.66,41421038.61,PFND05,European Parent Fund,AC02,RESTATED
2024-11-21 00:00:00,FND020,Alpha Fund,SEC000228,Security A,E,I,N,Industrials,Electric,Energy,US,North America,JPY,A,18687,77885899.64,1658396.988,29294734.58,PFND03,,AC01,ADJ
2024-11-19 00:00:00,FND002,Gamma Fund,SEC000229,Security D,E,I,M,Healthcare,Oil & Gas,Energy,Spain,Europe,CAD,AA,4368,91862006.99,1323755.646,33080855.37,PFND04,,AC02,ADJ
2024-07-13 00:00:00,FND020,Delta Fund,SEC000230,Security C,C,J,N,Utilities,Pharma,Financials,Netherlands,North America,GBP,BBB,13328,90238884.06,6921590.712,13276041.66,PFND03,Global Parent Fund,AC01,ADJ
2024-09-30 00:00:00,FND005,Omega Fund,SEC000231,Security E,E,J,M,Utilities,Metals,Industrials,France,Asia,EUR,B,17661,85514123.5,5770748.984,-47681918.61,PFND05,Growth Parent Fund,AC04,ADJ
2024-04-06 00:00:00,FND007,Beta Fund,SEC000232,Security G,E,F,P,Financials,Software,Industrials,US,Asia,USD,,15377,93034689.85,-8935776.799,7193983.724,PFND01,Growth Parent Fund,AC04,MAIN
